rec_id,given_name,surname,street_number,address_1,address_2,suburb,postcode,state,day,month,year,match_id
rec-202-dup-0,elizabeth,stephenson,56,hallen close,warfa,kununurra,4147,nsw,19,11,1912,2223
rec-1546-dup-0,sam,webb,17,bacchus circuit,lakewood estate,dianella,3724,nsw,13,09,1997,2547
rec-1632-org,sam,stephenson,432,geeves court,mossburn,logan reserve,4160,qld,07,02,1930,329
rec-1040-dup-1,matilda,mestrv,5,house circuit,retirement village,taringa,3802,qld,19,11,1980,2813
rec-919-dup-1,graec,masonx,44,henty street,,port macquarie,2370,tas,30,03,1920,553
rec-1824-org,nathan,coffey,187,chipperfield circuit,larnach,jan juc,4152,sa,29,10,1966,-1
rec-639-dup-1,emmet,george,0,curtin shoping centre,palm lake rseort,newington,4860,wa,NaT,NaT,NaT,1601
rec-371-dup-1,melinda,walch,433,rene street,cresde n 12182,toowong,2549,vic,19,04,1922,2008
rec-260-dup-0,robin,morrison,14,markham street,balmai n ncove,broadmeadows,6169,vic,24,01,1925,2164
rec-1111-dup-4,jasmine,sach,1,goble street,renown,gawler qest,2031,nsw,09,11,1979,1073
rec-1227-dup-0,kira,blowexs,4,goyder street,bellfield,davistown,2166,sa,03,06,1989,1563
rec-1707-org,,gillard,62,matina street,sun city resort,ascot park,4107,wa,03,02,1976,334
rec-1298-dup-1,tenille,swiggs,150,verbruggh en street,gallagher hse,artarmon,7300,qld,10,05,1973,311
rec-161-dup-2,blake,thiessen,16,kilburn close,,surfers paradise,2576,nsw,21,03,1921,1085
rec-1220-dup-1,shana,kowald,9,dookie street,locn24,port mdcquarie,2586,sa,05,03,1920,1203
rec-716-org,kira,terend,24,barada crescent,,dulwich hill,2529,nsw,22,02,1925,336
rec-985-dup-3,felicity,pulford,3,federalhighway,argyle,charlestown,4125,qld,10,06,1986,2119
rec-56-dup-0,marco,maleszka,6,genoa vstreet,winrae,yangebup,2251,vic,23,12,1939,1905
rec-582-dup-4,lauren,crwea,18,sit 9,city walk,athol park,3081,vic,13,06,1996,1124
rec-1646-dup-2,futcher,grace,7,burt steret,clear creek,mentone,6023,nsw,27,11,1936,163
rec-1588-org,blade,crossman,53,rocklands street,hazelwood garden,highton,3996,vic,14,04,1949,337
rec-954-dup-3,jack,mcgurk,33,marrawah rtreet,,pullenvale,3462,nsw,14,08,1994,1333
rec-959-dup-0,brooke,wylie,40,rumker place,,woodrcoft,4655,nsw,09,04,1970,637
rec-278-dup-3,sidonie,ebert,24,garrattjstreet,braeburn,aspley,2024,vic,27,03,1971,1655
rec-1218-dup-0,kathledn,povez,55,ashburner street,rsde6 68,revesby,2902,nsw,23,09,1971,472
rec-968-dup-0,ryan,matthews,66,leist stfreet,,torquay,3549,wa,05,05,1933,375
rec-1424-org,hannah,carbone,7,officer crescent,wellshot,blackmans bay,2227,vic,26,03,1909,338
rec-1940-dup-3,leslie,emiily,37,tamar arcade,medley street,athelnstone,4380,sa,28,03,1990,174
rec-555-org,samuel,shepherd,5,nichols street,yarramac,moranbah,2659,qld,NaT,NaT,NaT,-1
rec-1523-dup-0,james,ryan,0,alston street,myliton,lake acthie,4461,wa,19,04,1962,1081
rec-278-dup-2,helena,ebert,2,garratt street,braeburn,aspley,2024,vic,27,03,1971,1656
rec-1621-dup-2,kyle,minards,34,beetaloo street,old post office,downer,3996,wa,30,04,1918,200
rec-635-dup-2,jecob,stoneman,53,balsillie crescent,emucale,bilbul,4226,wa,24,09,1992,1698
rec-255-dup-2,zachary,hudd,3,spofforthstreet,oakleaves,kogarah,2016,qld,05,03,1981,2914
rec-812-org,jacob,tromp,19,jansz crescent,,palmerston,2528,vic,25,02,1990,-1
rec-66-org,max,morrison,30,yanda street,arlington,moonta,2024,qld,25,08,1981,341
rec-624-dup-3,dansiel,jardine,16,lanle y square,,bargdra,2580,act,30,11,1933,648
rec-1773-dup-0,benjamin,etherington,92,westbury circuit,mallaby,apple tree creek,5045,nsw,NaT,NaT,NaT,2243
rec-1694-org,michael,wuchatsch,66,meehan garden,medical centre,dianella,4700,wa,10,01,1919,345
rec-707-org,amelia,struck,29,winser crescent,pangani,coffs harbour,2250,vic,11,03,1964,350
rec-1080-dup-0,lachlan,butr,0,follett street,,corowa,4605,nsw,12,07,1922,2319
rec-232-org,jamie,maynard,7,sexton street,princetown cottage,yangebup,3025,nsw,14,08,1987,-1
rec-720-org,wil,vincent,2,slessor crescent,tulliallan,mount isa,2067,nsw,06,03,1957,352
rec-1855-dup-1,thomas,simmonds,17,lyall cerscent,,berrimah,3163,nsw,27,01,1959,1976
rec-37-dup-2,olivia,artis,12,marcus clarke street,lake raod,mill park,3173,nsw,02,03,1919,531
rec-943-dup-2,william,dowley,8,terewahcircuit,bringamlong,poolaijelo,4108,sa,15,09,1910,923
rec-801-org,briony,dunstone,42,badham street,attunga orchard,macquarie fields,3190,wa,29,07,1934,356
rec-199-dup-0,joshua,morrison,22,santalun street,sec 202,kyabram,5044,sa,09,11,1990,2454
rec-309-org,joe,passmore,20,sullivan crescent,homestead caravn park,mullewa,2502,nsw,29,07,1968,-1
rec-1674-dup-0,zoed,gajda,35,eddisonplace,roser ook,concrod,6058,nsw,15,05,1960,1797
rec-176-dup-3,rosie,quilliam,45,mcculloch street,brackenvgrae,hurstbridge,5107,sa,07,12,1999,1622
rec-1004-dup-0,tayla,green,41,kambalda crescent,ambervale,bonville,2905,vic,15,07,1931,291
rec-615-dup-2,jayden,glass,135,,sec 22,frankston,6210,qld,19,02,1964,522
rec-1379-dup-0,oliver,salt,25,mcmillanprescent,,coffs harbour,7310,qld,18,12,1931,370
rec-12-dup-0,barnayb,reid,51,lakes retkremeent estate,hurley street,kempsey,5162,vic,21,10,1998,1578
rec-1602-org,stephanie,white,7,tambo street,dunfield park,eight mile plains,3751,nsw,25,06,1946,358
rec-1758-dup-1,joshua,green,1,hawkesbury crescent,loughmre,penols,6020,qld,19,02,1901,1824
rec-700-dup-0,white,christian,0,boolee setreet,noss,,4352,nsw,25,11,1949,1598
rec-904-dup-3,flyn,cresp,0,nambucca street,,sandy bay,2768,vic,17,11,1976,1254
rec-236-dup-0,jack,bridgland,226,callistercrescent,paradiselake resort,lindfield,5073,nsw,10,02,1993,2153
rec-1114-org,dante,campbell,153,scantlebury crescent,,rochester,3011,sa,19,03,1957,362
rec-1994-org,aidan,belperio,4,charlton crescent,openshaw,st clair,4508,nsw,03,05,1972,-1
rec-1890-dup-0,hilton,talia,11,rosellastreet,,camperdown,3752,vic,13,12,1920,1898
rec-567-dup-1,isabella,browne,57,fincham cerscent,wilga,thebarton,2642,nsw,14,09,1921,1690
rec-426-dup-2,annabelle,weerta,4,firbank close,fronda,riverhills,2025,sa,20,04,1949,594
rec-992-dup-0,casey,dent,71,lubuma place,tressing fields,st ives,5171,vic,30,04,1921,393
rec-114-org,lachlan,everett,26,owen dixon drive,lansdowne,yarrawonga,5290,nsw,26,09,1926,-1
rec-293-dup-0,samuel,voivodich,426,manton place,brentwo od vlge,buddina,4218,nt,24,07,1982,2093
rec-302-dup-0,amber,wite,31,moodie street,degadelga,eaton,2042,nsw,19,08,1912,159
rec-35-dup-2,chloe,arneik,113,nelson place,blue hills,belmont,4883,sa,03,08,1900,2402
rec-1904-dup-2,cameron,bishop,4,chillago e street,edith hall,numeralla,6152,sa,25,03,1929,444
rec-259-org,paris,rudd,270,la perouse street,yellow dam,mirboo north,2452,wa,29,10,1947,-1
rec-1279-org,jordan,white,310,yerra court,,leichhardt,2155,wa,26,11,1937,-1
rec-631-org,marcus,reid,290,geils court,cambri vlge,naremburn,6020,nsw,24,06,1940,365
rec-1286-dup-2,benjamin,wbeb,10,giliruk drescent,cherry court,balwyn north,3622,nsw,15,04,1986,2633
rec-511-dup-1,ashlie,mason,3,sinclair street,young retirement village,flagstaff hill,3201,nsw,31,07,1954,2388
rec-216-dup-3,keeley,felmingham,32,angliss place,cranbrnook,annandale,2640,nsw,11,08,1986,2508
rec-1035-dup-1,jaiden,rollins,95,rossarden street,tulgewyood,balwyn north,2224,nt,22,07,1928,1680
rec-1421-org,thomas,milburn,12,sheehy street,witsend,kilcoy,6153,sa,29,06,1908,366
rec-1081-dup-0,jordan,vaile,12,postle circuit,rosewynne,mansfield,4152,qld,17,06,1925,2778
rec-296-org,emiily,richmond,135,kalgoorlie crescent,peppertree,lilydale,3031,nsw,07,06,1959,369
rec-91-dup-2,emiily,croker,15,castletonc rescent,montrose,como,4214,nsw,18,11,1946,994
rec-1275-dup-0,aalijah,huddy,60,currong street,chactro,wellingtn point,2232,sa,24,03,1996,1089
rec-1584-dup-1,patrick,dargaville,18,rosdeale,ceruttycrescent,st lucia,3364,,25,09,1977,2443
rec-1883-dup-3,jonai,nguyen,8,dalley crescent,the palms village,kingaroy,2607,nsw,19,10,1959,759
rec-1668-dup-3,emmerson,lock,5,gordal e,burnie syreet,thursday island,3147,vic,29,11,1921,1918
rec-799-dup-2,sophie,nicolle,112,garling street,spring creek,kotar a,4740,nt,01,10,1911,13
rec-1123-org,oliver,pennell,25,hardman street,t int-sect garden,cranbourne,2830,nsw,25,08,1988,-1
rec-1670-dup-4,novak,benjamni,39,port jackson circuit,sherw ood,dapot,6163,nt,30,06,1901,682
rec-1379-org,oliver,salt,25,mcmillan crescent,halls of residence monash university,coffs harbour,7310,qld,18,12,1931,374
rec-968-org,ryan,matthews,66,leist street,clarence chambers,torquay,3549,wa,05,05,1933,375
rec-1918-dup-2,christopher,coleman,0,fisk street,shopping centre,north ryde,2710,sa,21,08,1994,2003
rec-1761-dup-0,joe,hammer,15,amble side garden,wynn place,burnett heads,2200,qld,02,09,1942,1150
rec-801-dup-2,briony,dunst ohe,42,badham street,attunga orchard,macquarie fields,3190,wa,29,07,1934,354
rec-623-org,callum,camens,35,latchford street,northwest medical centre,cloverdale,2481,tas,25,09,1981,379
rec-848-org,phoebe,berryman,25,badimara street,garden est,toronto,3146,qld,30,11,1924,381
rec-1251-org,chloe,crossman,73,shenton crescent,sec 209 clifton farm,south melbourne,2324,vic,24,04,1968,-1
rec-116-org,carly,hage,67,tasmania circle,palm lake resort,queenscliff,2121,wa,23,06,1971,-1
rec-531-dup-0,william,tettmar,7,horrocks street,leveritt park,baskerville,3781,qld,18,03,1961,1069
rec-547-org,thomas,pegg,6,bath place,fourways,irwin,3931,nsw,08,05,1998,-1
rec-1784-org,matthew,humphreys,25,adamson crescent,villa 2,mannum,3942,nsw,18,08,1977,-1
rec-785-dup-1,callu,jankus,132,mcgivern cfescent,wyncliffe,sylavnia,3187,nsw,25,09,1993,1211
rec-861-org,natasha,rizzo,10,aspinall street,locn 105,stanhope gardens,2770,vic,11,02,1995,-1
rec-1520-org,jack,morcom,12,schomburgk street,warrumbungle,villawood,3018,tas,12,09,1980,-1
rec-1072-dup-0,samuel,coleman,60,backhouse street,barwhalla,quorn,3147,nsw,04,10,1954,2773
rec-440-org,connor,kang,4,castles place,glennhill,dunsborough,3228,vic,15,09,1963,-1
rec-1894-dup-1,liam,shobdn,0,sheehy street,part set 231,kardiya,3182,qld,17,09,1922,208
rec-103-org,briony,koerbin,146,violet grover place,wybelanah,mill park,2446,nsw,10,02,1921,382
rec-1718-dup-0,georgia,ryan,38,cullen street,balmoral garden,emu plains,4068,nsw,27,11,1940,770
rec-1155-dup-2,chelsea,colquhoun,22,tillyard drive,rowethorpe,noarlunga downs,2800,nsw,20,02,1969,1528
rec-1285-org,jordan,fostiak,101,dutton street,munmurra park,lower templestowe,2298,vic,25,04,1980,-1
rec-914-org,joshua,shepherdson,32,tenison-woods circuit,boronia lodge,glen innes,5211,qld,30,09,1910,-1
rec-802-org,jesse,bloomfield,12,allambee street,grandview,mitcham,5290,nsw,02,02,1915,-1
rec-398-org,thomas,reid,98,booroondara street,locn 1025,pampas,2086,qld,05,03,1957,-1
rec-1782-dup-2,ameila,blake,0,halfrey circuit,,shoalhaven heads,6162,sa,06,05,1988,2178
rec-29-dup-0,aidan,horsley,0,rosenthal street,wattle brae,irvingdale,3082,vic,04,10,1916,627
rec-276-org,tabitha,boschma,1927,osborne place,port 124,taren point,3205,vic,11,03,1945,-1
rec-326-org,jack,kubenk,36,dryandra street,ravensfield,mclaren vale,2106,vic,07,03,1986,-1
rec-1302-dup-0,graec,szocinski,16,neeld alce,treasalee,wyoming,3501,wa,23,07,1967,1603
rec-498-dup-0,jasmne,hodgeens,399,burttcrescent,yammacoona,maryborough,6006,qld,18,06,1997,1735
rec-1648-org,bailee,dent,58,maddock place,jingara,nowra,4171,qld,12,01,1995,386
rec-532-dup-2,,rundle,5,beaumont c lose,,coonabavrabran,4020,vic,05,01,1964,1295
rec-190-dup-1,mason,zachary,16,,st john of g od hospital,camira,2120,qld,02,01,1930,2767
rec-1270-org,max,burman,10,minter place,mooresley,nunawading,7011,nsw,10,05,1994,-1
rec-452-dup-0,judah,jeffries,0,condamin e street,tinaroo falls,canterbury,2162,nsw,06,09,1935,1742
rec-1014-org,michael,laverty,6,lenehan street,sennocke,suffolk park,2208,vic,13,12,1963,389
rec-1492-dup-2,eliza,tiffin,8,brawn place,,northbridge,2017,vic,19,10,1913,180
rec-280-org,,stubbs,127,jardine street,delmar,greenacre,3198,vic,21,02,1919,-1
rec-1109-dup-3,harrison,schumann,24,monaro crescent,donnelly rvr villg,oakleigh,2281,nsw,13,10,1999,116
rec-1931-dup-2,aimee,trzconski,117,jacobs street,blue hills,frankston,2198,nsw,18,04,1928,1628
rec-187-dup-1,emiily,bullock,251,ivo whitton circuit,kacwdoo,blackburn north,3906,nsw,01,09,1947,2191
rec-1314-dup-1,lachlan,hyland,16,colebatch place,penquiteroad,new lambton heights,4305,qld,29,01,1934,2567
rec-684-org,ethan,pringle,2,o'connell street,canberra hse,urana,5108,tas,14,09,1951,392
rec-904-dup-1,flynn,cresp,0,nambucc a street,rowethorpe,sandy bay,2768,vic,17,11,1976,1255
rec-1138-dup-1,jaykob,clarke,75,mileham st reet,kimbreley,daby,2107,wa,19,09,1900,1492
rec-1280-dup-0,mason,caitlin,451,oakey creek road,moodnah,newstead,3035,nsw,17,03,1925,1831
rec-375-dup-1,webb,sam,5,deamer crescent,belaradah,west lakes shore,2570,wa,11,06,1988,1617
rec-75-dup-2,samara,willing,0,,cool inda,concord,3765,nsw,04,02,1927,2478
rec-1963-dup-0,jade,browne,12,noble clse,circle h,avoca,3180,qld,15,10,1992,2057
rec-1028-dup-0,,,24,,woorinyan,riverwood,3749,qld,05,02,1918,828
rec-992-org,casey,dent,61,lubuma place,tressing fields,st ives,5171,vic,30,04,1921,394
rec-1825-org,william,mcclelland,45,sparkes close,opal cove resort,bowen mountain,6100,wa,03,01,1962,395
rec-373-org,joshua,harbottle,1,mainwaring rich circuit,uralgurral,belmont,5098,qld,24,03,1993,398
rec-1620-dup-2,rosa,prar,40,nicholson crescent,vill 32,mountf evelyn,2200,nsw,09,04,1908,1715
rec-901-org,beau,tongyode,195,dingo flats,tourist park,gray,3620,vic,10,10,1907,400
rec-80-dup-0,karla,rump,39,hilder street,killarney,normanhurst,3219,wa,14,04,1901,1040
rec-533-org,zachary,owerko,4,bendigo street,maroubra beach,maclean,2756,vic,01,01,1947,404
rec-1620-dup-1,parr,rosa,40,nicholson crescent,villa 32,mount evelyn,2200,nsw,09,04,1908,1716
rec-1870-org,shelbey,matthews,48,learmonth drive,dolphin arcade,sanctuary point,2289,nsw,19,04,1944,406
rec-1092-dup-1,lucsa,ryan,71,walker crescent,brackengrae,belrose,5024,vic,23,03,1984,999
rec-849-org,tyler,morrison,22,captain cook crescent,warraberry,rowville,6056,qld,30,06,1984,-1
rec-719-org,jassim,pasaricek,20,carron street,posetto,yunta,2210,sa,09,11,1986,-1
rec-1720-dup-0,,kiss,21,pialligo avenue,caravn park,,2530,vic,18,02,1931,2538
rec-1247-dup-0,webb,xani,5,len water ss ctreet,willmont park,boweral,2615,wa,01,11,1991,2051
rec-1662-dup-0,jenna,rodaro,0,livingston avenue,st franis room,mooroolbark,3977,qls,26,09,1983,1343
rec-1850-dup-3,aidan,blackcwell,2,crosshills,eddy crescent,white patch,2121,vic,11,09,1998,2662
rec-1543-dup-4,campbell,matthews,95,derrington crescent,the meajdows,centennial park,2073,nsw,15,03,1975,1721
rec-1806-org,chloe,lovelock,52,healy street,wandary hill,springvale south,2528,act,19,04,1937,-1
rec-426-dup-1,annabdlle,weetra,4,firbank close,fronda,riverhills,2025,sa,20,04,1949,595
rec-1549-org,luke,snelling,134,postle circuit,white lodge,penrith,2283,nsw,31,01,1931,-1
rec-1714-org,joel,bishop,15,mcluckie crescent,allawah flats,branxton,2340,,14,02,1988,-1
rec-668-dup-3,maddisvn,braithwaite,15,rosman circuit,,nhill,7237,nsw,31,01,1908,559
rec-1957-org,ella,cannell,18,mainwaring rich circuit,kincumber nautical vlge,asquith,4075,nsw,15,09,1957,407
rec-735-org,kelsy,ketelaars,19,eldershaw place,brindabella specialist centre,burrum heads,7249,qld,23,04,1920,-1
rec-631-dup-0,marcus,rei,290,geil s court,cambri vlge,narembjrn,6020,nsw,24,06,1940,364
rec-244-dup-0,liam,laing,7,theodore street,,padstow,6004,vic,23,11,1939,1179
rec-151-org,sonja,kleve,28,dallachy place,copely,keon park,4362,nsw,28,05,1988,408
rec-1737-org,george,blam,15,mcdonald street,burnside,mount eliza,6567,vic,06,08,1973,412
rec-105-org,joel,ejlak,61,eppalock street,brentwood vlge,taigum,2644,nsw,02,11,1935,417
rec-288-dup-2,natalia,george,22,glenview,woollum street,morweul,6056,wa,06,03,1954,2598
rec-382-org,isabella,nguyen,16,wilshire street,erinsvale,rose bay,6207,vic,17,05,1976,419
rec-583-org,meg,fauser,2,bimbiang crescent,garden creek,labrador,4034,qld,NaT,NaT,NaT,421
rec-1797-dup-0,liersch,michael,29,hallstrom circuit,,northampton,4405,nsw,16,08,1936,261
rec-1889-dup-0,danik a,alhabsji,2,ewing street,oak dale,toowoomba,2161,vic,25,03,1902,2034
rec-1232-dup-2,connor,rawlings,70,corin pace,oxford,kuraby,4216,qld,25,09,1933,452
rec-1374-org,bailey,dogg,0,atherton street,golden lea,orange,6014,vic,23,08,1947,-1
rec-1126-dup-1,elton,waller,37,blacket street,,st kilda east,3221,wq,06,07,1992,2752
rec-281-org,joshua,leppard,4,murranji street,villa 19,erindale,6057,vic,20,06,1949,-1
rec-698-dup-1,bradley,bishop,14,newman morris circuit,shiloah,wickepih,2711,wa,04,06,1942,707
rec-1364-dup-3,demie,madigan,0,fawkne street,evergreen,bunyip,6007,sa,29,07,1994,847
rec-129-org,timothy,ebert,8,devonport street,mount patrick,somerset,6105,nsw,22,02,1945,-1
rec-187-dup-4,emiily,bullock,57,ivo whitto n circuit,kacadoo,blackburn north,3746,nsw,01,09,1947,2192
rec-600-org,kyle,bizjak,60,ferrier place,yarrimbah,boyanup,3074,nsw,03,11,1970,422
rec-533-dup-2,zachary,owerko,4,bendigo ttreet,maroubra beach,maclean,2756,vic,01,01,1947,401
rec-106-dup-2,mackenzie,nicolle,16,snowden place,windsor lodge,greenhill,2152,nsw,18,01,1942,1519
rec-1944-org,izaac,quill,10,lexcen avenue,lochenfels,redbank plains,2731,wa,20,03,1960,-1
rec-1600-org,tahlia,vacchiani,67,newland street,tahmoor,blackbutt,2304,qld,07,10,1904,427
rec-1156-dup-2,grossman,tara,1,denovan circuit,greigs flat,eastern heights,2560,qld,10,09,1950,465
rec-943-dup-3,williiam,dowley,15,terewah circuit,,poolaijelo,4108,sa,16,07,1923,924
rec-216-dup-4,olivia,felmingham,32,anglissp lace,cranbrook,annandale,2604,nsw,11,08,1986,2509
rec-1959-org,jasmyn,seehusen,198,alfred hill drive,sun city resort,elwood,3496,vic,09,04,1944,430
rec-249-dup-2,joshua,villeiqrs,273,goyder street,loughmore,adelaide,2484,vic,28,06,1973,2308
rec-177-dup-0,joshuaz,parr,36,,corcoran,bungwahl,2777,vic,25,05,1995,619
rec-1174-org,benjamin,akkermans,20,macedon crescent,,regentville,4507,sa,16,08,1994,-1
rec-286-dup-0,dominic,flockhart,2,oxley street,clear creek,norhtgate,3000,wa,21,06,1989,948
rec-922-dup-0,seamus,nguyen,98,,chobe,yarraville,2107,wa,16,08,1996,1736
rec-1073-dup-1,zachary,clarke,2,port jackson circuit,masonic memorila village,minchinbury,4470,sa,03,10,1973,1472
rec-1173-org,david,huddy,40,mina wylie crescent,,thornbury,3281,qld,27,03,1984,435
rec-64-org,tyler,statton,4,paul coe crescent,belgrave arcade,kingston,3179,vic,24,12,1970,436
rec-1331-org,benjamin,brock,25,rossarden street,north road,mosman,3953,qld,13,11,1960,-1
rec-195-org,kirra,berry,199,davenport street,bryntirion,rylstone,4703,wa,21,02,1953,-1
rec-774-org,jade,zimmermann,33,nepean place,holloway haven,scarborough,4573,nsw,22,12,1935,-1
rec-924-org,lachlan,mcgregor,0,,ocean star villas,eastwood,2615,nsw,11,12,1905,-1
rec-923-dup-1,carlin,dabinet,8,holden ipace,park lane estate,southern river,2730,sa,06,08,1955,568
rec-261-dup-1,chloy,mcphie,5,robertson street,langleigh,swanwick,4262,qld,10,03,1934,2555
rec-67-org,oscar,ferris,1,shore place,leisure living vlge,hamilton,3128,nt,21,05,1908,-1
rec-885-dup-3,stella,chandker,50,ebden street,rosetta village,harbord,6304,vic,15,12,1974,9
rec-543-dup-0,flynn,weller,23,woollum street,allu nga,surreyh ills,2870,qld,06,01,1970,673
rec-1750-dup-0,melanie,bourras,74,inwood place,gorgecreek rchards,hoppers crossing,2203,nsw,16,10,1997,2156
rec-1366-org,noah,campbell,9,pryor place,,montagu bay,4059,vic,11,02,1929,-1
rec-1460-dup-0,benjamin,weller,33,swanton street,morago,,7305,nsw,18,01,1954,2112
rec-694-dup-0,de vmga,kayne,25,canna n crescent,glen rock,rivett,4020,vic,06,11,1958,1230
rec-197-dup-0,morrison,grace,66,quinlivan crescent,greengrove,caulfield north,4120,vic,09,09,1946,272
rec-604-org,joshua,beadle,19,williamson street,lignum,orange,3193,vic,08,03,1957,-1
rec-1742-org,jemma,vincent,4,bangalay crescent,rivergum van park,wentworth falls,2572,sa,28,06,1948,437
rec-1459-org,kaela,webb,85,mehaffey crescent,palestine,surry hills,3194,nsw,NaT,NaT,NaT,-1
rec-1528-dup-0,anton,miles,45,de little c ircuit,hamilton park,cooroy,4202,vic,12,02,1910,2976
rec-102-dup-1,caleb,challenor,1,wellingtfn street,kinrossfarm,cronulla,5109,vic,13,02,1960,2799
rec-879-dup-3,isabella,clarke,59,gillespie street,flr 5 john flynnkmedical centre,mount victoria,2147,act,10,01,1995,2572
rec-1448-dup-2,ethan,callahan,298,meyrickplace,,tarragindi,3961,nsw,01,10,1990,2304
rec-179-org,imogen,doody,33,byrnes place,,kilsyth,2176,tas,07,08,1922,-1
rec-546-dup-2,jack,artis,49,macfarland crescent,tulla burra,springfield,4019,vic,20,03,1981,2137
rec-1341-org,liam,grubb,63,rowell place,argyle,kotara south,3002,qld,16,04,1966,438
rec-427-dup-0,madisoen,welller,11,coplanddrive,,birmingha m gardens,4350,wa,24,10,1934,2627
rec-824-org,jake,grosser,3,lexcen avenue,horseshoe bend,bomaderry,2161,vic,27,02,1967,442
rec-651-org,riley,george,2,alice jackson crescent,jewells medical centre,athelstone,3912,,21,11,1990,-1
rec-61-dup-0,lily,sideris,16,hallstrom circuit,joro be,surry hills,6012,nsw,10,09,1915,2676
rec-1886-dup-0,tristan,ca rp,222,marchant circuit,georgdeale,campbelltown,2193,nsw,04,12,1928,1875
rec-1904-org,cameron,bishop,4,chillagoe street,edith hall,numeralla,6152,sa,25,03,1929,447
rec-1451-dup-1,coleman,jack,312,andersom street,,north sydney,2486,nsw,26,12,1985,852
rec-1862-org,indyana,stagoll,13,stockdale street,norfolk park,morwell,4101,qld,22,11,1995,448
rec-1277-dup-2,noah,gamlin,18,canning street,villa 183,mosman,7202,sa,23,10,1909,1175
rec-1993-dup-0,isabella,whitei,0,monaro highway,jarara,beaumaris,2619,nsw,25,12,1952,838
rec-749-dup-1,drechsler,samantha,52,mara place,tower b rockdale,rochedale south,5495,nsw,22,04,1933,1543
rec-432-dup-3,andrew,gilbertson,12,anembo street,apt 312 the rock wall,nedlands,4702,nsw,13,05,1946,237
rec-99-dup-0,riddell,kirra,27,rene wtreet,medical centre,burpengary,2747,qld,24,08,1914,2245
rec-1684-dup-0,holly,stoker,5,ballumbiw street,chetwyhd,kirrawee,6009,vic,21,01,1930,2520
rec-757-org,hugh,rusack,19,biddell place,kolora,carlingford,4744,nsw,23,06,1997,449
rec-1953-dup-4,emalcene,ryan,26,lance hill avenue,cameroo,forest hill,3070,nsw,15,06,1972,56
rec-1011-dup-0,sophie,butlock,6,boolee street,,port fairy,6076,sa,14,10,1936,1567
rec-100-dup-4,domenique,paterson,15,merewether pu blic school,lubum aplace,greensborough,3138,qld,NaT,NaT,NaT,2414
rec-87-org,alicia,webb,1215,fisken crescent,,hurlstone park,2144,qld,27,05,1999,450
rec-1232-org,connor,rawlings,70,corin place,oxford,kuraby,4216,qld,25,09,1933,455
rec-1173-dup-3,davi d,huddy,1,mina wylie crescent,arthella,thornbury,3281,qld,27,03,1984,431
rec-1642-org,madeline,belling,14,jackie howe crescent,golambio cottage,picnic point,4053,nsw,18,02,1960,-1
rec-305-dup-1,aleish,mcelwee,34,osburn drive,parraweena,condell park,5237,act,25,05,1944,33
rec-731-dup-0,samuel,ryan,512,hilder street,state bank arcade,davistown,2300,sa,13,06,1983,1304
rec-684-dup-1,ethan,pringle,2,o'connell street,,urana,5108,qld,14,09,1951,391
rec-1403-org,mikaela,white,4,anzac park,villa 5,blair athol,4557,vic,17,10,1981,460
rec-1271-org,jacob,marampon,39,lowanna street,glenveagh,keysborough,3806,vic,14,09,1982,464
rec-944-dup-2,cooper,coxon,8,downard sstreet,homew ood,laaneocorie,3128,sa,23,09,1907,1672
rec-1438-dup-0,riley,lodge,22,chuculba c rescent,yarramine park,lower tempelstowe,2199,vic,21,09,1958,513
rec-171-dup-0,sophie,mason,26,untz1,may mills close,craigomre,2622,nsw,07,02,1970,799
rec-1156-org,tara,grossman,1,denovan circuit,greigs flat,eastern heights,2560,qld,10,09,1950,467
rec-1883-dup-0,jonah,nguyen,8,dalley crescent,,kingaroy,2607,nsw,19,10,1959,760
rec-749-dup-2,samatnha,drechsler,52,mara place,tower b rockdale,rochedale south,5459,nsw,22,04,1933,1544
rec-559-dup-1,henry,bloomfield,20,bendigo retirement village,mcdougal lstreet,rosebud,4563,wa,12,11,1932,1591
rec-1879-org,aloysius,jolly,14,morehead street,gleneira,scarborough,4078,qld,08,03,1917,469
rec-1103-dup-3,indiana,goonan,4,sparkes close,corinell aglen,carnegie,3135,nsw,13,03,1961,1834
rec-457-org,tyler,george,41,murrung crescent,elizabeth residential village,beaconsfield upper,5606,nsw,04,05,1987,-1
rec-1022-dup-1,jackson,eglinron,840,mountview,fowles treet,burlei gh heads,2803,sa,07,08,1983,1786
rec-5-dup-0,jackaon,prestia,29,priddle sjtreet,mirilla,graceville,3012,qld,01,06,1926,179
rec-1037-org,connor,beckwith,10,heard street,,mill park,5031,nsw,03,11,1908,-1
rec-918-dup-0,eboni,pantazooulos,20,allottj place,wyoming park,aldgate,2235,sa,07,08,1986,1573
rec-941-dup-2,coby,berry,27,heagney crescent,,cremorne,3078,qld,18,05,1926,2354
rec-507-org,james,orchard,3,carnall close,kooyong,ballina,3095,qld,31,03,1997,471
rec-460-org,bethany,glennon,17,davice place,,robinson,2502,nsw,17,11,1911,-1
rec-551-org,ethan,stubbs,9,prichard circuit,garden creek,sefton,4207,vic,12,09,1939,-1
rec-107-dup-0,christopher,vilums,10,rene street,,crows nest,4754,sa,27,11,1985,623
