rec_id,given_name,surname,street_number,address_1,address_2,suburb,postcode,state,day,month,year,match_id
1859,fergus,raams,35,tiernan place,,adamstown heights,3150,vic,18,08,1967,1859
1860,jade,allen,11,jennings street,yoongaloo,the gap,3037,nsw,18,04,1945,1860
1861,tiahana,sweeney,13,illingworth street,,hobart,5355,wa,13,09,1940,1861
1862,amy,moffatt,24,batman street,,glen iris,2008,nsw,,,,1862
1863,nathan,williams,49,kambalda crescent,rosetta village,bridgeman downs,4118,nsw,05,05,1972,1863
1864,bethanie,filleti,41,michael holt crescent,vintage valley,umina,2287,vic,12,04,1929,1864
1865,madeleine,dennis,32,albermarle place,stenelees,willetton,2166,nsw,29,07,1934,1865
1866,timothy,mcphee,5,ashby circuit,,richmond,2750,nsw,26,02,1988,1866
1867,richard,mcnamara,4,knox street,,leanyer,2062,vic,07,07,1968,1867
1868,jade,morony,10,hallen close,nukara,port macquarie,2447,qld,19,06,1921,1868
1869,nicholas,cassidy,102,trumble street,shiel,sunnybank hills,4812,qld,07,03,1950,1869
1870,lachlan,hill,20,balala place,,flinders park,2122,qld,,,,1870
1871,alexandra,ansari,145,nepean place,,berkeley,4078,nsw,14,04,1901,1871
1872,daniel,fay,16,loddon street,,berala,2767,vic,28,02,1955,1872
1873,keely,purton,4,janga place,,richmond,2450,sa,08,05,1968,1873
1874,,ferguson,11,marcus clarke street,,fraser,2565,qld,07,11,1996,1874
1875,jaimee,schrier,208,jinka street,,vaucluse,2131,sa,17,06,1995,1875
1876,bryce,zeroni,17,,denhill,surry hills,2112,vic,,,,1876
1877,jessica,mcauliffe,77,bennelong crescent,,spearwood,2284,wa,04,11,1992,1877
1878,isabella,young,64,gehrs close,sec 597,south arm,2463,wa,11,12,1913,1878
1879,carly,kennedy,57,john cleland crescent,,tumut,3913,sa,30,10,1930,1879
1880,liam,blaazer,20,moonbi crescent,,epping,2017,vic,12,07,1900,1880
1881,michelle,skipworth,4,fullagar crescent,,hindmarsh west,5108,wa,22,09,1962,1881
1882,ella,tutty,18,santalum street,,caboolture,6008,vic,17,04,1976,1882
1883,phoebe,nash,25,hawkesworth place,green hills,geraldton,4561,sa,11,05,1984,1883
1884,lucas,hegarty,112,,,casino,4224,vic,13,09,1919,1884
1885,shane,hutchinson,4,lord street,,dalkeith,3113,,05,05,1945,1885
1886,alexandra,cools,13,fraser court,tibarrum,st johns park,2330,nsw,15,08,1914,1886
1887,georgia,whitton,45,goodman street,,mourilyan,2221,vic,27,09,1927,1887
1888,marlee,mccann,5,stapley court,,bass hill,4306,nsw,24,11,1980,1888
1889,jack,mcmahon,16,cotton street,,yass,2747,,11,06,1995,1889
1890,harry,mitchell,42,walker crescent,,murgon,2750,nsw,07,07,1955,1890
1891,cooper,mcnamara,52,fowles street,,bentleigh east,5108,nsw,27,04,1956,1891
1892,katelyn,phillips,2,mcclure street,,normanhurst,2077,qld,,,,1892
1893,lachlan,antoniou,727,oldershaw court,,maryborough,4218,vic,30,10,1956,1893
1894,chloe,van wyk,12,burge close,abernant,emerald,4350,wa,21,08,1919,1894
1895,noah,sherriff,189,playoust place,,guyra,3550,,14,09,1994,1895
1896,caitlin,mackinnon,1,boyland close,volare,flinders view,5575,nsw,01,11,1942,1896
1897,william,burgess,5,pennefather street,,howlong,5043,qld,07,05,1930,1897
1898,oliver,young,41,empire circuit,,mayfield east,3230,qld,18,12,1953,1898
1899,brooke,matters,22,grimshaw street,victoria terrace,cambridge park,4213,vic,,,,1899
1900,nikki,woolcock,35,macdowell street,sp 113584,noble park,2026,wa,11,05,1975,1900
1901,lachlan,dickens,30,cadell street,burnside,villawood,2577,vic,20,03,1993,1901
1902,alexander,lewcock,13,amaroo street,adelene vlge,walcha,3161,,06,11,1919,1902
1903,amy,mussig,17,maccallum circuit,,verrierdale,2430,vic,26,05,1951,1903
1904,jacob,cutting,10,duffield place,,,2259,sa,18,10,1937,1904
1905,ellie,carbone,879,hammond close,,westleigh,4825,sa,09,07,1911,1905
1906,emiily,bevan,123,london circuit,,dromana,2602,sa,25,12,1962,1906
1907,jessica,crafter,19,shepherdson place,,charlestown,0,,,,,1907
1908,stephanie,fleming,86,paul coe crescent,halycon,glen waverley,3049,wa,02,12,1940,1908
1909,caitlin,ellwood,3,,tamrook,young,3178,,08,10,1916,1909
1910,harry,collihole,22,dooring street,,bicton,4501,qld,,,,1910
1911,olivia,dyer,2,geeves court,,rooty hill,2195,vic,22,09,1983,1911
1912,caleb,peay,1,partridge street,arcadia,mount martha,4012,nsw,12,04,1930,1912
1913,matthew,bath,23,morton street,clydeville,lower king,2198,nsw,07,11,1937,1913
1914,karla,denham,14,blackwood terrace,yarranvale,new farm,4306,qld,13,08,1903,1914
1915,mikayla,wilson,36,outtrim avenue,village green,midway point,2756,,26,06,1983,1915
1916,samantha,warnest,126,snowden place,,bentley,3016,nsw,29,01,1901,1916
1917,phoebe,paull,172,risdon place,,malvern east,2470,qld,30,10,1971,1917
1918,darcie,spencer,13,bailey place,goulburn medical centre,punchbowl,3380,qld,29,07,1937,1918
1919,katharine,richardson,5,fergusson crescent,,boondall,6160,vic,11,02,1932,1919
1920,georgia,baldetti,46,propsting street,ewenmar,noble park,4164,nsw,13,01,1907,1920
1921,kristo,fitzgerald,25,westbury circuit,,brunswick,3055,sa,21,11,1981,1921
1922,lawson,clamp,51,tallara parkway,woodlawn,glengower,3756,nsw,14,03,1908,1922
1923,bianca,twigden,35,lind close,nunkeri,albury,4567,,16,01,1996,1923
1924,sarah,jones,69,jerome place,flinders vlge,,6167,vic,08,01,1965,1924
1925,benjamin,pettit,1,onkaparinga crescent,belgrave house,cherrybrook,3496,vic,31,10,1900,1925
1926,tiana,foord,35,macnaughton street,accom villag,woody point,4055,qld,08,08,1957,1926
1927,michael,wright,408,solomon crescent,amedar,glen waverley,2251,nsw,07,12,1962,1927
1928,lara,burgess,16,drevermann street,new rothleigh,pennington,4514,wa,13,08,1957,1928
1929,shandril,brereton,31,bangalay crescent,,south perth,2440,sa,,,,1929
1930,madison,lasscock,11,banfield street,,seaton,4109,nsw,05,11,1958,1930
1931,kyle,brown,64,learmonth drive,walhalla,summer hill,5152,qld,30,06,1986,1931
1932,keira,rundle,14,chuculba crescent,,nailsworth,3074,sa,19,05,1919,1932
1933,matthew,lawrinson,21,mulleun close,rowethorpe,bridgeman downs,6401,nsw,11,04,1938,1933
1934,danika,tompson,52,ryle place,springfield,kenmore hills,6151,wa,16,06,1975,1934
1935,sarah,pinding,10,reay place,willowcrest,elanora,2594,nsw,27,12,1983,1935
1936,chantelle,barbaro,101,parkwood road,,valley view,4074,wa,28,05,1989,1936
1937,sophie,marshman,18,hope street,,ayr,4221,wa,29,09,1908,1937
1938,kaitlin,phillips,10,,,yass,2794,vic,,,,1938
1939,liana,richardson,70,hodgson crescent,boonoo boonoo,goulburn,4021,nsw,20,06,1902,1939
1940,alexander,cumming,9,bates street,cairnbank,new farm,4000,qld,,,,1940
1941,mikayla,martin,68,plant road,,collingwood,3350,vic,12,04,1903,1941
1942,cain,reid,12,naden place,,ferntree gully,6030,nsw,27,02,1980,1942
1943,anastasia,cruse,385,,rsl leisure living vlge,warnervale,3820,nsw,04,07,1945,1943
1944,latham,rangsi,16,rochford street,,lithgow,2590,nsw,06,03,1964,1944
1945,georgia,haverfield,3,miller street,cromdale,abbotsford,3079,qld,22,04,1994,1945
1946,samuel,johnstone,13,milford street,smc,colyton,6163,nsw,24,09,1966,1946
1947,amelia,richardson,2,,nuffield vlge,flowerdale,2114,qld,24,04,1984,1947
1948,brayden,sutton,29,howitt street,,yeppoon,4270,vic,16,12,1939,1948
1949,arki,nash,10,,daegeseage,cedar grove,3240,nsw,08,06,1949,1949
1950,jai,thornton,6,tweddle place,,thomastown,5214,nsw,29,12,1907,1950
1951,pakita,thurston,32,tarana street,eljireh,kirra,4871,nsw,23,05,1972,1951
1952,sophie,martin,334,hattersley court,,woodforde,3106,nsw,,,,1952
1953,bianca,fraser,15,,barrabool,albury,3000,qld,07,08,1976,1953
1954,jared,dellit,10,wakefield garden,merrima court,mosman park,4824,qld,,,,1954
1955,thomas,mosley,4,blackett crescent,,north rockhampton,4069,,28,07,1921,1955
1956,d'arcy,sadler,4,carron street,,wallandool,2089,sa,18,08,1928,1956
1957,diamond,hopkins,34,maclaurin crescent,,margate,4510,nsw,24,03,1974,1957
1958,chloe,penalurick,3,,eurack house,waurn ponds,5211,qld,04,11,1921,1958
1959,connor,,244,armfield place,grawlin homestead,caroline springs,3500,wa,11,01,1994,1959
1960,paris,bernhardt,46,bulwarra close,sandy hill,bell post hill,6232,tas,03,11,1952,1960
1961,nikki,menzie,21,marr street,,yandina,2023,,28,05,1921,1961
1962,liam,koch,32,,,alexander heights,2340,wa,02,10,1949,1962
1963,imogen,pearce,46,duffy street,,hamilton,870,,17,11,1985,1963
1964,luke,grace,22,bandjalong crescent,mingay,horsham,6333,nsw,27,01,1937,1964
1965,emiily,marshall,36,costello circuit,glen alvie,fairlight,3427,vic,14,12,1985,1965
1966,samantha,collins,4,cowlishaw street,,denhams beach,2090,nsw,13,12,1903,1966
1967,chloe,eccleston,13,alfred hill drive,,emerald,6290,tas,14,11,1900,1967
1968,connor,adams,28,cockcroft avenue,maybenup,douglas,2820,qld,26,08,1938,1968
1969,cain,warner,31,chippindall circuit,caravn vlge,taree,5085,nsw,24,06,1946,1969
1970,joshua,wright,65,magenta square,servante villa rm,st george,4215,qld,14,05,1938,1970
1971,isabella,martin,21,mirrool street,,eagle vale,3214,vic,09,05,1930,1971
1972,daniel,leske,37,hannan crescent,,narre warren,2714,nsw,15,02,1984,1972
1973,chelsea,ness,116,james smith circuit,,minto,2607,,11,10,1974,1973
1974,ruby,armstrong,39,clement place,fanning road,greenwith,7109,nsw,03,11,1901,1974
1975,reegan,kulesz,29,lampard circuit,ocean breeze,molendinar,2430,vic,02,10,1974,1975
1976,thomas,hadley,82,antill street,,goodwood,4878,tas,25,12,1901,1976
1977,sebastian,hikuroa,40,,toscana,rosebery,4670,sa,01,01,1900,1977
1978,toby,haberecht,74,nyawi place,tralee,moonah,2256,wa,11,09,1926,1978
1979,logan,chaffey,46,chubb street,,west ryde,7320,nsw,16,05,1950,1979
1980,adam,gerassimou,8,forwood street,,glenmore park,5098,nsw,25,11,1943,1980
1981,richard,story,14,charlton crescent,,hocking,2283,nsw,15,07,1919,1981
1982,henry,tininczky,2,spofforth street,,wallangarra,7469,vic,16,10,1936,1982
1983,arabella,taylor,104,strzelecki crescent,,tocumwal,4655,nsw,24,08,1965,1983
1984,elana,excell,70,andrew crescent,,sydney,2170,wa,18,05,1962,1984
1985,daniele,quamby,39,tipiloura street,,templestowe,2354,sa,,,,1985
1986,tara,santelices,24,hanna street,,greystanes,4670,sa,21,06,1913,1986
1987,mitchell,bojkowski,224,ellerston avenue,,fawkner,2320,sa,15,01,1973,1987
1988,oliver,rubeo,19,duffy street,pt richards,preston,3350,vic,24,08,1945,1988
1989,indyana,remmers,141,namatjira drive,,belmont,4812,vic,13,07,1906,1989
1990,cain,grey,11,hobart place,,balmoral,2007,wa,26,07,1996,1990
1991,isabella,brown,4,,,bathurst,3162,qld,13,09,1987,1991
1992,jade,leyden,38,gardiner street,meadowbank,doonside,7310,,04,10,1930,1992
1993,kalli,humphreys,2,domain street,raleigh park,orange,5290,qld,20,01,1957,1993
1994,christian,heraghty,55,william webb drive,quayles,thornbury,4350,nsw,15,11,1903,1994
1995,montanna,duance,46,,bethel village,toorak,2444,nsw,14,01,1929,1995
1996,sienna,highman,497,hyatt place,,botany,3350,vic,14,08,1948,1996
1997,campbell,crook,186,marks place,,brunswick,3964,qld,23,03,1979,1997
1998,max,jansen,3,guinness place,buena vista,east maitland,4217,wa,15,08,1974,1998
1999,lewis,delahunt,144,stretton crescent,masonic memorial village,bracken ridge,5044,sa,20,05,1978,1999
2000,jaslyn,millard,16,noarlunga crescent,,oberon,2441,sa,08,02,1937,2000
2001,elly,simpson,10,wheatley street,air force memorial est,st kilda,2148,nsw,29,03,1946,2001
2002,connor,chew,53,hutchins street,,lyons,2170,nsw,19,03,1970,2002
2003,alexandra,bubric,14,mackennal street,jindabyne,birmingham gardens,5084,sa,29,11,1978,2003
2004,lewis,hamilton,558,bundeela street,,lake boga,4680,sa,16,12,1948,2004
2005,charles,dolby,9,suttor street,,sutherland,3124,,,,,2005
2006,lauren,lees,1,fulford place,,epping,4500,nsw,01,03,1927,2006
2007,harrison,amadio,4,miller street,,queanbeyan,2500,sa,18,05,1976,2007
2008,emma,morris,14,bingham circuit,,carrum,3043,tas,10,12,1935,2008
2009,matthew,robertson,62,mount vernon drive,jade valley stud,glenroy,3064,vic,07,07,1983,2009
2010,alex,hair,37,ellerston avenue,bushy park caravn park,ormiston,3178,nsw,16,07,1900,2010
2011,paige,hilton,24,hardie close,alawah,wagga wagga,2173,,11,05,1990,2011
2012,brody,schrapel,12,drevermann street,challenger court,mansfield park,2170,qld,24,11,1975,2012
2013,alana,matthews,186,currie crescent,,brassall,3046,vic,05,02,1975,2013
2014,erin,ortiz,25,kootingal street,,devonport,4350,vic,20,10,1977,2014
2015,george,harris,30,wootton crescent,,woombye,2044,vic,16,11,1955,2015
2016,lucas,hay,3,,fairview,reservoir,2101,qld,14,01,1904,2016
2017,max,lawson,25,mainwaring rich circuit,sherwood garden,shoalwater,4705,nsw,11,09,1995,2017
2018,brooke,sargeant,183,byrnes place,wonga,clifton beach,4020,,01,02,1910,2018
2019,ruby,hartgen,7,maclachlan street,,balgowlah heights,5607,,05,07,1994,2019
2020,aidyn,hadrill,2,coutie place,dunkeld,gymea bay,2137,qld,10,04,1958,2020
2021,kaitlin,bellman,19,warrumbul street,emu downs,warburton,852,nsw,20,07,1930,2021
2022,lachlan,price,8,trumble street,bay village,felixstow,5554,nsw,01,05,1996,2022
2023,luke,clark,81,badenoch crescent,,lilydale,2040,nsw,18,02,1952,2023
2024,phoebe,boland-appelbee,17,hodgkinson street,,somerville,2462,nsw,02,06,1942,2024
2025,joshua,firth,1,tantangara street,granny flt,georgica,4340,nsw,,,,2025
2026,samuel,scholl,3,tepper circuit,,hampton park,2321,qld,08,02,1919,2026
2027,mia,emerson,49,louis loder street,masonic vlge,thornleigh,2195,nsw,05,07,1911,2027
2028,isabella,light,22,moorhouse street,,yarrawarrah,2304,vic,01,08,1940,2028
2029,dean,murray,25,mimosa close,boomaloo,traralgon,3806,wa,03,12,1971,2029
2030,erin,scott,0,lorne place,,o'connor,2443,vic,09,10,1908,2030
2031,jemma,wilson,15,crampton place,,thomastown,5067,qld,31,12,1910,2031
2032,amy,mart,14,lane-poole place,ettalong beach vlge,hobart,4059,tas,10,09,1995,2032
2033,jeremiah,verdouw,12,renmark street,,leederville,3805,vic,21,09,1917,2033
2034,montanna,stow,65,carstensz street,lindlegreen,barmedman,5083,nsw,05,04,1937,2034
2035,bella,octoman,17,ellenborough street,caversham village,queanbeyan,3029,wa,04,06,1963,2035
2036,zachary,lucas,206,hicks street,,tamworth,2067,sa,03,06,1943,2036
2037,georgia,ivanovic,6,stieglitz circuit,,,5091,vic,14,07,1968,2037
2038,matthew,fullgrabe,24,gungurra crescent,,woodville south,3556,vic,09,05,1982,2038
2039,,bentley,1,,,luscombe,2641,nsw,18,11,1923,2039
2040,max,puleston,12,phillipson crescent,riversdale,doncaster east,2072,vic,25,12,1995,2040
2041,chloe,arnold,49,crozier circuit,goldenoaks village,salter point,3280,vic,16,03,1930,2041
2042,zach,andrigo,8,epenarra close,,lithgow,2768,vic,07,07,1986,2042
2043,bradley,pentland,39,bimberi crescent,,smiths lake,3079,wa,09,07,1906,2043
2044,jordan,sledge,16,wyselaskie circuit,,castle hill,2225,nsw,,,,2044
2045,william,fuller,20,finn street,locksley,floreat,4870,,19,06,1925,2045
2046,maggie,bird,9,roderick street,claremont cottage,littlehampton,3021,nsw,,,,2046
2047,kane,russo,1,jabanungga avenue,cressy research station,turramurra,4114,nsw,26,02,1966,2047
2048,brooklyn,li,2,tarrant crescent,,keiraville,3000,nsw,12,04,1979,2048
2049,kristen,ford,14,preiss place,rose cottage,frankston,2250,nsw,,,,2049
2050,keegan,payne,11,chipperfield circuit,,delta,2257,tas,01,04,1933,2050
2051,chelsea,blunsden,63,howarth place,,wamberal,4179,nsw,02,12,1926,2051
2052,jarryd,goodrum,1,tillyard drive,,enoggera,2154,nsw,04,04,1927,2052
2053,billy,romer,7,mclachlan crescent,,glen waverley,2170,qld,05,08,1967,2053
2054,julia,shires,209,salmond street,,cheltenham,4815,vic,25,12,1916,2054
2055,david,stockman,21,orchard place,,wattle grove,3153,sa,25,07,1979,2055
2056,jake,morison,4,arabanoo crescent,,wentworthville,3226,,,,,2056
2057,aurora,hassall,0,nanson place,,umina,6153,nsw,24,09,1912,2057
2058,nicolas,moyle,7,guthridge crescent,,broadmeadows,2446,nsw,27,06,1918,2058
2059,andrew,james,5,seaborn place,,springwood,2230,wa,26,05,1956,2059
2060,alisha,rickards,8,,currumbene,murarrie,4101,vic,01,08,1942,2060
2061,neneh,dubbioso,2,olympus way,winmalee,nedlands,4169,qld,09,09,1995,2061
2062,miranda,gillam,4,ebden street,mount beauty,underwood,6280,wa,30,08,1909,2062
2063,beau,cossons,45,kosciusko avenue,,seven mile beach,4573,nsw,14,05,1925,2063
2064,prudence,mason,70,john cleland crescent,,broken hill,3551,nsw,22,02,1951,2064
2065,joel,komarzynski,72,irvine street,nuffield village,canning vale,2166,qld,15,02,1958,2065
2066,andrew,whelan,6,brassey street,two shore carvn park,raceview,2234,nsw,29,08,1973,2066
2067,casey,penny,2670,clive steele avenue,,mount pleasant,7030,vic,14,10,1979,2067
2068,,laugher,45,freda bennett circuit,,aspley,2307,sa,18,02,1996,2068
2069,robbie,hutchins,4,disney court,,corryong,4211,nsw,15,02,1903,2069
2070,emiily,everingham,41,daley crescent,wellshot,moonah west,7250,nsw,17,05,1997,2070
2071,bailee,smithson,4,haswell place,apmnt 65,worongary,3155,nsw,28,11,1926,2071
2072,layla,hall,12,bushby close,rsl veterans retir,stirling,6157,sa,16,08,1956,2072
2073,imogen,harison,31,bellingham crescent,gwandalan,kotara,3199,vic,01,02,1952,2073
2074,amy,dewis,9,monaro crescent,,woodend,4075,vic,04,08,1926,2074
2075,nicholas,hasting,5,salsola street,,canley heights,3305,wa,31,05,1976,2075
2076,charlie,norris,11,beasley street,,aspendale,2590,sa,03,12,1933,2076
2077,megan,ebsworth,12,katherine avenue,lanark,portland,2902,qld,,,,2077
2078,julia,miatke,39,bennelong crescent,,goughs bay,2480,nsw,01,10,1999,2078
2079,dylan,prochazka,65,blumenthal place,,lalbert road,2141,sa,18,02,1937,2079
2080,xavier,myers,8,brickhill place,,elsternwick,4034,vic,22,05,1933,2080
2081,john,carman,64,hardie close,hillside,mortdale,5290,qld,,,,2081
2082,jordan,papadimitriou,197,southern cross drive,,cashmere,3198,,30,12,1928,2082
2083,rosie,scheppein,110,burkitt street,,st kilda,3355,qld,08,02,1975,2083
2084,baxter,delphin,57,bollard street,,aspley,4213,vic,,,,2084
2085,breeanne,healy,17,allen place,,forest lake,4558,qld,11,06,1903,2085
2086,eva,o'loughlin,0,cotton street,glenevie,creswick,2208,nsw,27,03,1912,2086
2087,alana,grissin,55,booroondara street,,capalaba,6076,vic,12,12,1910,2087
2088,william,fuda,2,currong street,,parafield gardens,3021,sa,,,,2088
2089,tasman,mason,55,pennefather street,,padbury,2023,qld,26,09,1956,2089
2090,gianni,sylvia,35,walton street,,coffs harbour,3134,vic,21,09,1970,2090
2091,xepheren,houliston,2,fergusson crescent,kingswood,eumungerie,4703,sa,22,12,1975,2091
2092,benjamin,brown,7,mcclintock street,,reid,2166,vic,05,01,1959,2092
2093,kimberley,barrie,26,blacket street,,collie,2147,nsw,16,01,1938,2093
2094,matthew,gibson,0,hynes place,henry kendall hstl,whyalla stuart,2153,sa,30,10,1902,2094
2095,jye,leicht,24,fink crescent,,braddon,5540,sa,29,07,1975,2095
2096,finn,northey,58,langdon avenue,,macksville,3168,wa,10,09,1935,2096
2097,james,kleinig,13,tregear close,,toowoomba,2147,vic,,,,2097
2098,cade,myles,22,helen mayo crescent,,forster,6164,nsw,19,10,1922,2098
2099,taliah,sparkes,2,batman street,,wyoming,3199,sa,26,07,1905,2099
2100,catherine,sanders,522,elkington street,stroud cottage,port douglas,2484,qld,,,,2100
2101,brody,buckley,16,emily bulcock crescent,,landsdale,3044,nsw,04,03,1942,2101
2102,jacqueline,carmichael,8,cox street,,reynella,4075,nsw,01,04,1926,2102
2103,isobel,mitchell,28,canberra avenue,,rye,4226,,,,,2103
2104,sophie,williams,15,lackey place,,toowong,3551,nsw,12,03,1906,2104
2105,jesse,mustillo,20,cossington smith crescent,,smithfield,2039,vic,06,05,1917,2105
2106,brooke,mcmillam,12,booroondara street,,blaxland,810,wa,27,08,1948,2106
2107,jack,waller,89,gluyas street,,herne hill,5575,nsw,24,06,1968,2107
2108,noah,williams,3,horbury street,robin hill,willetton,3168,nsw,02,06,1914,2108
2109,charlotte,courto,21,horsley crescent,,bangalow,4850,nsw,28,10,1920,2109
2110,emiily,thorp,22,mcintosh street,anderwood,holland park west,4165,qld,14,05,1917,2110
2111,darcy,tonks,298,hyndes crescent,east,grays point,3174,vic,,,,2111
2112,elly,dellar,84,balamara street,ku-ring-gai,redland bay,4850,vic,20,11,1922,2112
2113,kylee,downie,4,sherwood circuit,egleston,dundas,846,vic,09,06,1913,2113
2114,hannah,pittaway,4,temperley street,,roseville,3300,qld,19,02,1997,2114
2115,benjamin,gray,74,blackham street,,tusmore,2170,tas,,,,2115
2116,caitlin,flaherty,305,ash place,,blair athol,7011,wa,08,10,1919,2116
2117,olivia,catchpole,10,,,mount gambier,4214,vic,26,08,1935,2117
2118,jemma,millhouse,4,cotter place,henry kendall bayside,riverwood,2350,sa,01,02,1964,2118
2119,jackson,corbett,164,beagle street,,smithton,4610,wa,26,07,1980,2119
2120,jacob,burke,42,beasley street,,marcollat,4553,vic,12,09,1990,2120
2121,charlotte,roche,19,stopford crescent,,paddington,3072,vic,18,11,1987,2121
2122,georgia,keane,119,gilmore crescent,,clayton,3028,vic,04,01,1983,2122
2123,james,hine,53,steffanoni circuit,,bondi,3392,qld,03,06,1927,2123
2124,michael,thomson,8,smart place,,narara,2026,qld,23,03,1912,2124
2125,jessica,boehm,9,faithfull circuit,kamar park,newcomb,2170,tas,03,09,1950,2125
2126,jacqueline,menkens,80,mount vernon drive,,stanmore,3630,nsw,23,05,1905,2126
2127,oscar,gallon,24,liverpool street,springfield,carrum downs,4630,sa,20,05,1958,2127
2128,hayden,de boer,21,spowers circuit,suttor cottage,albany creek,6012,act,,,,2128
2129,kaela,gilchrist,3540,charlick place,,newport,6062,vic,30,12,1972,2129
2130,evan,stuart,35,forbes street,,budgewoi,5097,qld,24,02,1967,2130
2131,hamish,massaar,46,drummond row,,penshurst,2260,,21,08,1991,2131
2132,jack,berechree,134,slavin place,illawadda,bentleigh east,2324,nsw,16,09,1952,2132
2133,amy,hunter,222,sexton street,the forum appart,belmont,3148,qld,16,12,1906,2133
2134,april,davies,36,sherwood circuit,downstairs,mount burr,4744,qld,11,03,1987,2134
2135,cooper,burgan,4,minehan place,,alectown,2135,vic,24,11,1939,2135
2136,gus,,0,mcclintock street,,grafton,3174,wa,02,08,1969,2136
2137,chantelle,mail,1,baracchi crescent,yerilla,lathlain,6210,nsw,01,06,1926,2137
2138,hayley,nottage,30,newman morris circuit,,laverton,5159,nsw,31,12,1991,2138
2139,emma,cahill,1,lister crescent,,parramatta,3875,vic,13,04,1990,2139
2140,rosie,potts,5,wyselaskie circuit,,jane brook,4390,,14,05,1919,2140
2141,dillon,macdonald,223,bennett street,,yeronga,870,vic,23,01,1921,2141
2142,bailee,ragless,0,kerrigan street,willbrook,milton,4605,,30,05,1944,2142
2143,jordan,saunders,87,burria place,enderby,aspley,2650,vic,12,05,1914,2143
2144,molly,zukowski,14,buggy crescent,shambala park shetland stud,panton hill,4179,nsw,11,07,1956,2144
2145,montana,schiwy,2,buxton street,wallace heights,surrey downs,2528,nsw,31,08,1965,2145
2146,chloe,ward,196,carrington street,,belmore,3108,vic,19,03,1961,2146
2147,larissa,mason,94,lambrigg,henry kendall vlge,stafford,3280,nsw,22,02,1960,2147
2148,amelia,hitchcock,35,haystack crescent,,hamilton north,2229,sa,,,,2148
2149,sophie,talbot,42,becke place,,young,2196,vic,28,03,1928,2149
2150,christopher,coulson,204,springvale drive,,bindoon,3029,qld,26,07,1949,2150
2151,caleb,marchant,537,sinclair street,,wollstonecraft,2508,nsw,22,06,1900,2151
2152,rachel,kirkby,31,blamey crescent,kincrest,merrylands,2322,vic,26,02,1928,2152
2153,alexander,hoogesteger,68,hooper crescent,hillview,balcatta,4074,nsw,24,12,1966,2153
2154,ryan,johnson,72,ringrose crescent,the nook,withcott,2705,act,22,01,1904,2154
2155,chelsea,stewart,3,melrose drive,,mount gambier,3550,nsw,14,02,1940,2155
2156,isabelle,hicks,0,hooke place,,cottesloe,5087,,29,04,1957,2156
2157,jaiden,walker,149,bertel crescent,,richmond,5345,nsw,25,02,1998,2157
2158,lauren,menzel,1,collocott crescent,cooinda,bowenville,4005,qld,05,07,1974,2158
2159,emma,michaelsen,15,noble close,tregals,mooroobool,3030,wa,15,12,1944,2159
2160,maddison,anderson,58,gair place,murramore,mile end,2400,qld,09,04,1915,2160
2161,heath,russo,18,tiptree crescent,yaraandoo,lane cove,3810,qld,16,11,1987,2161
2162,joel,margetts,128,sharp place,,lenah valley,2164,qld,10,05,1977,2162
2163,stephanie,ingold,194,badimara street,,calwell,4350,vic,08,07,1973,2163
2164,thomas,seward,11,blackham street,,cambridge park,2906,nsw,11,08,1938,2164
2165,ethan,kelly,276,starke street,,rainbow,3280,nsw,19,11,1972,2165
2166,jessica,hughes,401,samson place,,queens park,5250,nsw,19,08,1920,2166
2167,bianca,leffers,33,bavin street,,emu heights,6015,nsw,23,10,1989,2167
2168,brodee,dolamore,47,reynolds street,the banks,southport,2031,wa,25,12,1958,2168
2169,niamh,sedunary,549,heard street,,mount gambier,2737,vic,02,12,1976,2169
2170,jessica,wright,8,weetman place,,duns creek,3070,wa,15,05,1976,2170
2171,chelsie,chugg,62,fingleton crescent,south durham,wagga wagga,5223,vic,11,03,1993,2171
2172,alana,dwyer,28,mcmillan crescent,,seven hills,2594,sa,,,,2172
2173,sebastian,craill,18,dexter street,,greenacre,5022,qld,16,12,1909,2173
2174,sarah,harris,24,elimatta street,,kingaroy,2036,qld,30,06,1972,2174
2175,isabelle,kaldis,144,bourne street,,cabramatta,3875,nsw,04,08,1997,2175
2176,chloe,heydon,5,weddin circuit,,kurri kurri,2905,sa,20,12,1999,2176
2177,brydon,sutton,13,davenport street,,portarlington,2230,,20,10,1924,2177
2178,amber,gunston,3,coxen street,oakland village,ringwood,2032,vic,31,01,1939,2178
2179,carmen,iannella,224,rutherford crescent,,fortitude valley,2125,nsw,01,10,1980,2179
2180,dean,stenton,86,cockcroft avenue,lyrebird park,harden,4172,sa,17,09,1977,2180
2181,sophie,coagn,12,jardine street,wanurp poll merino stud,,3995,nsw,14,12,1906,2181
2182,ellen,robertson,8,launceston street,,edens landing,4216,nsw,,,,2182
2183,portia,howard,4,francis street,emmavale,avondale heights,5155,qld,15,07,1937,2183
2184,jake,ashby,303,fitzalan street,,glenfield,6169,act,06,03,1925,2184
2185,sarah,bienefelt,278,rapanea street,,,3046,nsw,05,08,1914,2185
2186,byron,kliesch,16,yambina crescent,,annerley,5022,nsw,11,03,1982,2186
2187,olivia,bushby,201,parkwood road,,mount isa,6062,nsw,14,10,1925,2187
2188,braedon,oakes,7,derrington crescent,mirambeena,moorina,2780,nsw,12,02,1982,2188
